Date,Open,High,Low,Close,per_change,Qty,Turnover,EPS,PE
6/26/2023,782.80,793.00,775.00,787.00,2.34,104175.00,81795086.90,46.76,16.83
6/25/2023,750.00,770.00,740.00,769.00,2.53,89107.00,67460152.60,46.76,16.45
6/22/2023,755.00,760.00,743.00,750.00,0.00,63239.00,47486343.60,46.76,16.04
6/21/2023,764.00,771.00,750.00,750.00,-1.19,52004.00,39215589.40,46.76,16.04
6/20/2023,775.00,778.00,755.00,759.00,-1.20,34384.00,26281730.40,46.76,16.23
6/19/2023,779.00,780.00,767.00,768.20,-1.26,54506.00,42092586.00,46.76,16.43
6/18/2023,785.00,786.00,769.00,778.00,0.00,44461.00,34656631.50,46.76,16.64
6/15/2023,775.00,778.00,760.00,778.00,0.39,54223.00,41639999.20,46.76,16.64
6/14/2023,735.00,784.00,735.00,775.00,3.33,142091.00,109270745.60,46.76,16.57
6/13/2023,753.70,753.70,733.00,750.00,1.49,87057.00,65051043.20,46.76,16.04
6/12/2023,733.00,746.00,733.00,739.00,1.09,57704.00,42661573.50,46.76,15.80
6/11/2023,721.00,735.00,716.20,731.00,1.67,97299.00,70586246.30,46.76,15.63
6/8/2023,715.00,721.90,714.50,719.00,0.35,28350.00,20355617.20,46.76,15.38
6/7/2023,716.00,724.00,715.10,716.50,0.07,35488.00,25567987.70,46.76,15.32
6/6/2023,716.00,720.00,713.10,716.00,0.55,20101.00,14378676.10,46.76,15.31
6/5/2023,724.90,724.90,712.00,712.10,-0.07,51968.00,37186706.10,46.76,15.23
6/4/2023,710.00,735.00,710.00,712.60,-0.13,85849.00,62185019.00,46.76,15.24
6/1/2023,710.00,716.00,698.50,713.50,1.49,64360.00,45575460.40,46.76,15.26
5/31/2023,710.00,717.00,698.00,703.00,-1.68,86240.00,60669893.60,46.76,15.03
5/30/2023,721.70,725.00,700.00,715.00,-1.41,66387.00,47329158.10,46.76,15.29
5/28/2023,735.00,747.00,723.00,725.20,-1.13,57567.00,42269480.00,46.76,15.51
5/24/2023,725.00,759.00,717.10,733.50,1.73,37135.00,27137295.20,46.76,15.69
5/23/2023,712.00,724.00,710.00,721.00,2.14,100970.00,72361213.40,46.76,15.42
5/22/2023,708.00,709.90,700.00,705.90,-0.30,68416.00,48339819.30,46.76,15.10
5/21/2023,712.00,715.00,705.00,708.00,-0.07,48741.00,34569973.30,46.76,15.14
5/18/2023,700.00,709.50,698.10,708.50,1.21,96034.00,67671776.80,46.76,15.15
5/17/2023,690.00,704.50,690.00,700.00,1.45,68132.00,47417924.50,46.76,14.97
5/16/2023,695.30,704.00,689.30,690.00,-0.66,72505.00,50146361.20,46.76,14.76
5/15/2023,699.10,706.00,693.10,694.60,-0.63,43687.00,30467469.30,46.76,14.85
5/14/2023,717.00,717.00,699.00,699.00,-1.41,65044.00,45754704.90,46.76,14.95
5/11/2023,709.90,711.90,707.00,709.00,0.00,22977.00,16283908.30,46.76,15.16
5/10/2023,719.00,719.00,709.00,709.00,-0.41,17826.00,12671947.40,46.76,15.16
5/9/2023,708.20,720.00,700.10,711.90,0.55,20728.00,14742185.00,46.76,15.22
5/8/2023,712.00,719.00,706.50,708.00,-0.97,27837.00,19722203.90,46.76,15.14
5/7/2023,717.00,723.00,709.20,714.90,-0.29,21718.00,15470632.20,46.76,15.29
5/4/2023,720.00,723.00,707.00,717.00,0.62,22581.00,16085319.30,46.76,15.33
5/3/2023,715.00,715.00,710.10,712.60,-0.20,14729.00,10489802.80,46.76,15.24
5/2/2023,729.00,729.00,714.00,714.00,-0.83,18441.00,13206469.30,46.76,15.27
4/30/2023,726.00,736.60,717.10,720.00,-0.69,15050.00,10875452.70,46.76,15.40
4/27/2023,725.00,726.50,720.00,725.00,0.14,19375.00,13995842.80,46.76,15.50
4/26/2023,735.00,736.00,724.00,724.00,-1.50,32344.00,23689485.50,46.76,15.48
4/25/2023,724.90,735.00,718.00,735.00,2.51,23019.00,16694990.50,46.76,15.72
4/24/2023,724.00,724.00,717.00,717.00,-0.83,26276.00,18900536.40,46.76,15.33
4/23/2023,735.00,736.00,722.20,723.00,-1.50,32862.00,23896535.10,46.76,15.46
4/20/2023,755.50,755.50,729.00,734.00,-0.90,78369.00,57543425.20,46.76,15.70
4/19/2023,741.80,742.00,731.00,740.70,0.78,43290.00,31856534.80,46.76,15.84
4/18/2023,726.00,739.00,722.10,735.00,0.96,36250.00,26578451.90,46.76,15.72
4/17/2023,730.00,738.00,727.40,728.00,-0.68,42664.00,31156743.40,46.76,15.57
4/16/2023,730.00,766.00,721.00,733.00,1.52,50033.00,36498750.70,46.76,15.68
4/13/2023,735.00,740.00,719.00,722.00,-1.10,73696.00,53516887.50,56.77,12.72
4/12/2023,704.00,735.00,704.00,730.00,4.66,87390.00,62950442.30,56.77,12.86
4/11/2023,700.00,704.00,692.30,697.50,0.65,24498.00,17102421.10,56.77,12.29
4/10/2023,688.00,695.90,688.00,693.00,0.00,39095.00,27027964.70,56.77,12.21
4/9/2023,697.00,698.00,690.00,693.00,-0.57,35930.00,24855264.00,56.77,12.21
4/6/2023,705.00,705.00,693.00,697.00,0.11,30695.00,21392697.00,56.77,12.28
4/5/2023,699.00,700.00,691.00,696.20,-0.06,26748.00,18613374.60,56.77,12.26
4/4/2023,700.00,700.00,685.00,696.60,0.96,47314.00,32814535.80,56.77,12.27
4/3/2023,704.90,704.90,686.00,690.00,-0.29,42504.00,29319710.10,56.77,12.15
4/2/2023,703.00,719.10,689.00,692.00,0.17,72783.00,50562485.30,56.77,12.19
3/30/2023,700.00,700.00,689.00,690.80,0.26,30902.00,21357616.10,56.77,12.17
3/29/2023,690.00,694.00,687.00,689.00,0.00,51749.00,35695866.10,56.77,12.14
3/28/2023,708.00,708.00,688.00,689.00,-0.86,62508.00,43673517.30,56.77,12.14
3/27/2023,680.00,695.00,675.30,695.00,1.16,57816.00,39597344.50,56.77,12.24
3/26/2023,686.00,697.90,680.00,687.00,0.15,115245.00,79519557.90,56.77,12.10
3/23/2023,729.00,729.00,666.50,686.00,-5.12,314524.00,217464868.10,56.77,12.08
3/22/2023,740.10,740.10,721.00,723.00,-2.03,113311.00,82495494.50,56.77,12.74
3/20/2023,749.00,749.00,731.10,738.00,-0.54,84134.00,61995922.80,56.77,13.00
3/19/2023,755.00,755.00,739.00,742.00,-1.07,53939.00,40084482.00,56.77,13.07
3/16/2023,755.00,755.00,736.10,750.00,0.27,66560.00,49492619.80,56.77,13.21
3/15/2023,772.00,772.00,739.00,748.00,-2.09,138593.00,103522033.10,56.77,13.18
3/14/2023,782.80,790.00,757.00,764.00,-1.67,136733.00,104824125.20,56.77,13.46
3/13/2023,800.00,813.00,776.90,777.00,-2.63,79814.00,62456745.30,56.77,13.69
3/12/2023,820.00,822.00,797.00,798.00,-1.24,31706.00,25407342.80,56.77,14.06
3/9/2023,791.00,810.00,791.00,808.00,1.51,28688.00,23110049.90,56.77,14.23
3/7/2023,795.00,801.00,788.00,796.00,0.25,38109.00,30219184.50,56.77,14.02
3/5/2023,813.00,813.00,792.20,794.00,-0.75,32917.00,26192401.90,56.77,13.99
3/2/2023,806.00,806.00,798.10,800.00,-0.74,54595.00,43729649.10,56.77,14.09
3/1/2023,805.10,815.00,804.10,806.00,-0.68,40211.00,32483338.30,56.77,14.20
2/28/2023,801.00,815.50,801.00,811.50,-0.06,37309.00,30300347.20,56.77,14.29
2/27/2023,810.00,820.00,801.10,812.00,0.25,62896.00,50828934.70,56.77,14.30
2/26/2023,810.10,815.00,793.80,810.00,-0.49,98067.00,78667922.70,56.77,14.27
2/23/2023,808.00,815.00,803.40,814.00,-0.49,98136.00,79641532.00,56.77,14.34
2/22/2023,821.00,821.00,808.00,818.00,0.37,55398.00,45217636.90,56.77,14.41
2/20/2023,809.00,819.90,798.00,815.00,0.43,68598.00,55591201.50,56.77,14.36
2/16/2023,810.00,818.00,810.00,811.50,-0.67,45965.00,37384423.40,56.77,14.29
2/15/2023,810.10,821.00,810.10,817.00,0.18,57530.00,46905929.60,56.77,14.39
2/14/2023,817.10,821.00,810.20,815.50,-0.66,84726.00,69070448.30,56.77,14.36
2/12/2023,825.00,835.00,817.00,820.90,-2.27,93577.00,77125437.00,56.77,14.46
2/9/2023,834.00,841.80,830.00,840.00,0.60,49992.00,41759853.30,56.77,14.80
2/8/2023,848.60,852.00,834.00,835.00,0.00,97610.00,81880515.40,56.77,14.71
2/7/2023,815.10,839.50,815.10,835.00,0.85,154737.00,129242726.90,56.77,14.71
2/6/2023,805.10,831.00,805.10,828.00,1.35,78309.00,64573061.20,56.77,14.59
2/5/2023,811.00,825.00,811.00,817.00,0.81,71506.00,58516096.40,56.77,14.39
2/2/2023,815.10,825.00,802.00,810.40,-0.58,67366.00,55040183.50,56.77,14.28
2/1/2023,802.00,823.00,802.00,815.10,0.82,58462.00,47607453.90,56.77,14.36
1/31/2023,815.00,820.00,803.60,808.50,-0.42,87591.00,71083403.60,56.77,14.24
1/30/2023,820.00,830.00,810.50,811.90,-1.71,92484.00,75752768.30,56.77,14.30
1/29/2023,823.00,833.60,820.00,826.00,0.24,86314.00,71318301.10,56.77,14.55
1/26/2023,832.00,833.50,818.00,824.00,-0.12,76729.00,63437273.00,56.77,14.51
1/25/2023,844.90,844.90,823.00,825.00,-0.84,72897.00,60387897.70,56.77,14.53
1/24/2023,849.50,850.00,825.10,832.00,-0.36,90781.00,75309260.20,56.77,14.66
1/23/2023,861.90,861.90,831.00,835.00,-1.18,151120.00,127577972.50,56.77,14.71
1/19/2023,811.00,850.00,804.10,845.00,4.19,216337.00,180444653.50,56.77,14.88
1/18/2023,820.00,825.00,804.00,811.00,-0.65,94624.00,77149905.90,56.77,14.29
1/17/2023,819.00,820.00,796.10,816.30,1.66,99350.00,80485774.60,56.77,14.38
1/12/2023,821.10,828.00,801.10,803.00,-0.25,157664.00,127827710.00,60.77,13.21
1/10/2023,811.00,835.00,796.00,805.00,0.12,205989.00,167243233.80,60.77,13.25
1/9/2023,790.00,821.00,781.00,804.00,1.76,208228.00,167866818.10,60.77,13.23
1/8/2023,789.00,803.00,784.00,790.10,0.01,100573.00,80126145.20,60.77,13.00
1/5/2023,799.60,805.00,778.00,790.00,0.77,150073.00,118444306.00,60.77,13.00
1/4/2023,760.00,797.00,760.00,784.00,2.10,100499.00,77942870.90,60.77,12.90
1/3/2023,775.00,775.00,755.00,767.90,0.38,125746.00,96695094.80,60.77,12.64
1/2/2023,738.00,772.80,725.00,765.00,3.66,146722.00,111455088.30,60.77,12.59
1/1/2023,727.00,750.00,723.00,738.00,2.19,136249.00,100383387.40,60.77,12.14
12/29/2022,702.00,726.00,689.00,722.20,4.82,135700.00,96658165.20,60.77,11.88
12/28/2022,702.00,706.00,689.00,689.00,-1.59,79579.00,55485563.90,60.77,11.34
12/27/2022,700.00,710.00,696.00,700.10,0.88,143766.00,101220431.00,60.77,11.52
12/26/2022,673.00,695.00,670.20,694.00,4.33,100520.00,68723509.40,60.77,11.42
12/22/2022,654.00,666.00,654.00,665.20,-0.31,86046.00,56965324.50,60.77,10.95
12/21/2022,660.00,682.00,660.00,667.30,-0.85,175719.00,118246001.10,60.77,10.98
12/20/2022,667.00,680.00,666.00,673.00,1.17,14011.00,9456005.90,60.77,11.07
12/19/2022,665.00,670.00,661.30,665.20,0.03,11080.00,7382941.00,60.77,10.95
12/18/2022,665.00,670.00,661.10,665.00,-1.04,25597.00,16977284.80,60.77,10.94
12/15/2022,672.00,678.90,670.10,672.00,-0.46,15343.00,10340985.70,60.77,11.06
12/14/2022,672.00,717.00,672.00,675.10,-0.18,16910.00,11514877.60,60.77,11.11
12/13/2022,679.00,688.00,674.00,676.30,-0.40,26409.00,17928323.40,60.77,11.13
12/12/2022,666.00,679.90,660.00,679.00,1.33,61536.00,41279677.30,60.77,11.17
12/11/2022,675.00,685.00,670.10,670.10,-2.64,57943.00,39248832.90,60.77,11.03
12/7/2022,686.00,699.00,686.00,688.30,-0.68,36633.00,25243646.50,60.77,11.33
12/6/2022,700.00,705.00,692.00,693.00,-0.72,50730.00,35345246.90,60.77,11.40
12/5/2022,712.00,712.00,697.80,698.00,-2.09,35135.00,24771426.20,60.77,11.49
12/4/2022,711.50,720.00,710.00,712.90,0.20,46294.00,33160505.50,60.77,11.73
12/1/2022,695.00,723.00,693.10,711.50,2.08,57322.00,40652219.10,60.77,11.71
11/30/2022,684.00,699.00,684.00,697.00,1.28,24065.00,16724531.80,60.77,11.47
11/29/2022,680.00,694.00,678.00,688.20,-0.12,24057.00,16536991.10,60.77,11.32
11/28/2022,700.00,705.80,686.50,689.00,-1.43,52802.00,36603806.70,60.77,11.34
11/27/2022,695.00,700.00,685.20,699.00,1.30,33586.00,23326120.40,60.77,11.50
11/24/2022,685.00,690.00,680.00,690.00,1.02,42892.00,29306669.20,60.77,11.35
11/23/2022,686.00,690.00,681.20,683.00,-0.44,11745.00,8039715.20,60.77,11.24
11/22/2022,699.70,700.00,686.00,686.00,-0.29,22019.00,15249797.90,60.77,11.29
11/17/2022,692.00,692.00,685.00,688.00,1.18,30365.00,20906729.10,60.77,11.32
11/16/2022,666.00,685.00,665.00,680.00,2.26,23582.00,16001360.90,60.77,11.19
11/15/2022,680.00,680.00,661.00,665.00,-0.60,23607.00,15778546.20,60.77,10.94
11/14/2022,660.00,671.00,657.00,669.00,1.36,30779.00,20337336.00,60.77,11.01
11/13/2022,660.10,667.90,650.00,660.00,-0.02,19746.00,13026486.60,60.77,10.86
11/10/2022,672.00,675.00,660.00,660.10,-1.48,38406.00,25559451.90,60.77,10.86
11/9/2022,685.00,685.00,669.10,670.00,-0.90,24540.00,16520119.30,60.77,11.03
11/8/2022,676.00,680.00,674.00,676.10,-0.28,29430.00,19926154.90,60.77,11.13
11/7/2022,698.00,698.00,678.00,678.00,-1.60,50047.00,34318453.50,60.77,11.16
11/6/2022,690.00,693.00,678.10,689.00,0.73,45183.00,31016389.00,60.77,11.34
11/3/2022,690.00,691.00,678.00,684.00,-1.38,46344.00,31716708.70,60.77,11.26
11/2/2022,700.00,702.00,684.00,693.60,-0.20,52344.00,36410432.70,60.77,11.41
11/1/2022,665.00,702.00,661.00,695.00,5.30,97337.00,66560215.40,60.77,11.44
10/31/2022,629.90,664.00,629.90,660.00,6.80,95003.00,61721232.60,60.77,10.86
10/23/2022,617.00,624.90,616.00,618.00,0.34,9212.00,5690098.10,60.77,10.17
10/20/2022,615.00,620.00,612.50,615.90,0.13,21739.00,13388024.90,60.77,10.13
10/19/2022,615.00,618.00,610.00,615.10,0.84,23531.00,14412154.20,60.77,10.12
10/17/2022,612.00,614.00,610.00,610.00,0.02,9862.00,6030662.80,39.13,15.59
10/16/2022,620.00,620.00,608.00,609.90,-0.34,14547.00,8864682.30,39.13,15.59
10/13/2022,610.00,615.00,606.00,612.00,-0.08,25259.00,15411972.30,39.13,15.64
10/12/2022,610.00,617.70,607.30,612.50,0.57,17812.00,10873156.70,39.13,15.65
10/11/2022,620.00,621.00,608.60,609.00,-2.00,19681.00,12006407.80,39.13,15.56
10/10/2022,633.70,633.70,613.00,621.40,-1.68,18776.00,11636983.00,39.13,15.88
10/9/2022,629.00,632.00,614.00,632.00,2.22,24888.00,15454855.30,39.13,16.15
9/29/2022,612.00,623.00,605.20,618.30,1.03,26572.00,16300959.10,39.13,15.80
9/28/2022,609.00,617.00,608.00,612.00,0.49,16060.00,9834718.50,39.13,15.64
9/27/2022,610.00,618.00,605.10,609.00,0.78,19390.00,11844853.50,39.13,15.56
9/25/2022,618.00,620.00,600.30,604.30,-1.56,30846.00,18688918.10,39.13,15.44
9/22/2022,620.80,620.80,609.00,613.90,0.64,7862.00,4806343.70,39.13,15.69
9/21/2022,615.00,615.00,605.00,610.00,1.14,23401.00,14328316.20,39.13,15.59
9/20/2022,620.00,620.00,602.00,603.10,-2.27,34869.00,21139720.02,39.13,15.41
9/18/2022,620.10,626.90,617.00,617.10,-1.58,38395.00,23846911.90,39.13,15.77
9/16/2022,621.00,629.90,618.00,627.00,-0.48,19072.00,11919312.70,39.13,16.02
9/15/2022,653.00,653.00,628.10,630.00,-3.08,41415.00,26266552.50,39.13,16.10
9/14/2022,635.00,650.00,635.00,650.00,2.69,18053.00,11666105.00,39.13,16.61
9/13/2022,635.00,635.00,631.00,633.00,0.94,21945.00,13895104.80,39.13,16.18
9/12/2022,627.00,630.00,626.00,627.10,-0.46,19410.00,12162069.60,39.13,16.03
9/11/2022,627.00,634.90,627.00,630.00,-0.14,17208.00,10836637.30,39.13,16.10
9/8/2022,640.00,641.00,626.00,630.90,-0.65,29046.00,18308336.60,39.13,16.12
9/7/2022,642.00,654.80,630.00,635.00,-1.23,37836.00,23985156.50,39.13,16.23
9/6/2022,647.00,647.50,638.00,642.90,-0.63,10623.00,6821301.40,39.13,16.43
9/5/2022,639.00,650.00,639.00,647.00,-0.15,19888.00,12865527.20,39.13,16.53
9/4/2022,645.10,652.00,644.50,648.00,0.47,21391.00,13843247.00,39.13,16.56
9/2/2022,649.90,650.00,642.00,645.00,0.55,4993.00,3227492.80,39.13,16.48
9/1/2022,638.00,651.00,637.00,641.50,0.50,20303.00,13073432.10,39.13,16.39
8/31/2022,650.00,650.00,638.10,638.30,-1.08,27446.00,17631602.20,39.13,16.31
8/30/2022,657.00,658.00,645.30,645.30,-0.57,16576.00,10752450.10,39.13,16.49
8/29/2022,645.00,650.00,644.10,649.00,0.45,13292.00,8596725.90,39.13,16.59
8/28/2022,651.00,655.00,645.10,646.10,-1.36,45482.00,29472789.80,39.13,16.51
8/26/2022,657.00,660.00,652.00,655.00,-0.61,18693.00,12237204.00,39.13,16.74
8/25/2022,665.00,665.70,659.00,659.00,-0.75,33612.00,22244267.10,39.13,16.84
8/24/2022,670.00,670.00,661.60,664.00,0.30,22672.00,15045337.90,39.13,16.97
8/23/2022,667.90,667.90,661.00,662.00,-0.15,13142.00,8705774.50,39.13,16.92
8/22/2022,665.00,665.00,655.00,663.00,-0.60,29684.00,19656947.90,39.13,16.94
8/21/2022,669.90,675.00,665.00,667.00,-0.15,23208.00,15532671.90,39.13,17.05
8/18/2022,661.00,673.00,658.00,668.00,1.21,29374.00,19552327.10,39.13,17.07
8/17/2022,665.00,665.00,657.00,660.00,-0.62,39009.00,25753896.00,39.13,16.87
8/16/2022,679.80,679.80,663.10,664.10,-0.36,59039.00,39346149.30,39.13,16.97
8/15/2022,650.00,666.50,648.00,666.50,0.91,66185.00,43502319.70,39.13,17.03
8/14/2022,669.00,669.00,657.00,660.50,-1.27,49791.00,32910480.10,39.13,16.88
8/11/2022,665.00,677.00,665.00,669.00,-0.74,44403.00,29792160.90,39.13,17.10
8/10/2022,680.10,683.00,665.10,674.00,-1.89,61587.00,41625686.10,39.13,17.22
8/9/2022,694.00,695.00,681.00,687.00,-1.01,47705.00,32747308.50,39.13,17.56
8/8/2022,712.90,712.90,686.00,694.00,-0.72,47484.00,33054044.90,39.13,17.74
8/7/2022,700.00,706.00,695.00,699.00,0.50,41323.00,28874081.30,39.13,17.86
8/5/2022,700.00,704.80,695.00,695.50,-1.49,33014.00,23041620.00,39.13,17.77
8/4/2022,719.90,719.90,705.00,706.00,-1.26,58366.00,41331887.30,39.13,18.04
